Book_name,Price,Availability,UPC,Genre,Image_URL,Book_URL
Midnight Riot (Peter Grant/ Rivers of London - books #1),,In stock (3 available),e9056f9b5a40a301,Fantasy,https://books.toscrape.com/media/cache/cd/65/cd65e4ee648ae23f6cdafb41e4948d6e.jpg,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
Eleanor & Park,,In stock (12 available),6983328f15506cb9,Default,https://books.toscrape.com/media/cache/15/58/1558d3175d91e870644b8029bac93e13.jpg,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
Darkfever (Fever #1),,In stock (3 available),468bd274ac084bb9,Fantasy,https://books.toscrape.com/media/cache/f2/53/f253cb694eae2cc512e395f2d54eefd5.jpg,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
Heir to the Sky,,In stock (3 available),b003f8bb02f76dc5,Fantasy,https://books.toscrape.com/media/cache/36/39/36393f3294ab28afe4a2117fc987be75.jpg,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
Ash,,In stock (3 available),5d22e2a46604b6e7,Fantasy,https://books.toscrape.com/media/cache/20/ea/20ea16f618488e65f6abc5535fa77610.jpg,https://books.toscrape.com/catalogue/ash_123/index.html
Secrets and Lace (Fatal Hearts #1),,In stock (15 available),ad04ad9fc179fc5d,Default,https://books.toscrape.com/media/cache/04/9d/049dafcbbc11bb61bb94e8b16f343936.jpg,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
A Storm of Swords (A Song of Ice and Fire #3),,In stock (3 available),87beabf664115d79,Fantasy,https://books.toscrape.com/media/cache/0b/c8/0bc884c23d4204aec7bbf35d5e8849f6.jpg,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
Scarlett Epstein Hates It Here,,In stock (15 available),1c929cfd16b71907,Young Adult,https://books.toscrape.com/media/cache/7e/ba/7eba21a2ecaa4651e44f04a7cd808520.jpg,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
Shoe Dog: A Memoir by the Creator of NIKE,,In stock (15 available),0e0dcc3339602b28,Business,https://books.toscrape.com/media/cache/fc/21/fc21d144c7289e5b1cb133e01a925126.jpg,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
The Art of War,,In stock (15 available),e7469e22b5bfb3e7,Default,https://books.toscrape.com/media/cache/61/1b/611b527ab7ecef530e3040c85f6602c3.jpg,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,,In stock (15 available),56e4f9eab2e8e674,Business,https://books.toscrape.com/media/cache/50/4b/504b1891508614ff9393563f69d66c95.jpg,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
Shadows of the Past (Logan Point #1),,In stock (8 available),bee6e93e9976f4fa,Christian Fiction,https://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
Original Fake,,In stock (3 available),c59283b05905c853,Sequential Art,https://books.toscrape.com/media/cache/39/99/3999845b6800427aad3d45041586a171.jpg,https://books.toscrape.com/catalogue/original-fake_203/index.html
"Grayson, Vol 3: Nemesis (Grayson #3)",,In stock (3 available),4f6985aca357ae09,Sequential Art,https://books.toscrape.com/media/cache/a9/10/a9105d5dbdc6a339c21d6635b3dc1697.jpg,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
"Fruits Basket, Vol. 3 (Fruits Basket #3)",,In stock (3 available),d5f5a122a593b580,Sequential Art,https://books.toscrape.com/media/cache/85/d2/85d2821dbc2d274f516582449199015e.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
"Black Butler, Vol. 1 (Black Butler #1)",,In stock (3 available),15f415d436888b2d,Sequential Art,https://books.toscrape.com/media/cache/86/bb/86bb13ef73474e6e96acea6e5ff44231.jpg,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",,In stock (2 available),276dc716b1da8899,Sequential Art,https://books.toscrape.com/media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
Awkward,,In stock (3 available),1d89a2aa9f6ce50f,Sequential Art,https://books.toscrape.com/media/cache/71/82/718278fb0edaa50e1f1930cdd2048d87.jpg,https://books.toscrape.com/catalogue/awkward_124/index.html
Counted With the Stars (Out from Egypt #1),,In stock (7 available),4807043b8218e9ce,Christian Fiction,https://books.toscrape.com/media/cache/33/93/339372341b88e027734e97fa1ddb26fc.jpg,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
Like Never Before (Walker Family #2),,In stock (7 available),b6670507e85b30e6,Christian Fiction,https://books.toscrape.com/media/cache/1b/38/1b3825668326e82038ba33bca646e0f3.jpg,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,,In stock (4 available),c65ee14957c0fa5c,Nonfiction,https://books.toscrape.com/media/cache/fd/51/fd513e918a0b34fb08bc67d1d7065e40.jpg,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
Paper and Fire (The Great Library #2),,In stock (4 available),ae884ac655d6ee3e,Fantasy,https://books.toscrape.com/media/cache/b6/3b/b63bd741fc6ada1e60a33db14bde0277.jpg,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
God Is Not Great: How Religion Poisons Everything,,In stock (4 available),ddbc5530d2939d49,Nonfiction,https://books.toscrape.com/media/cache/ff/b8/ffb857154e4bc8af56f33d7277cb9939.jpg,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
Born for This: How to Find the Work You Were Meant to Do,,In stock (11 available),816180220e8cb419,Business,https://books.toscrape.com/media/cache/9f/e7/9fe7f6432f216b166cb36f16130f20f6.jpg,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
Harry Potter and the Order of the Phoenix (Harry Potter #5),,In stock (4 available),5a6b7155f2797537,Fantasy,https://books.toscrape.com/media/cache/ca/56/ca565814dfe2d9f73d3d6b1ad7265984.jpg,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,,In stock (3 available),06bab964fd536971,Nonfiction,https://books.toscrape.com/media/cache/b9/45/b945e870e5188ce6dabbf79ed98b10f1.jpg,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
Adultery,,In stock (11 available),bb967277222e689c,Default,https://books.toscrape.com/media/cache/f1/3b/f13bef3f1e05d0837bb46956a7a928f1.jpg,https://books.toscrape.com/catalogue/adultery_586/index.html
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,,In stock (3 available),52aa3d79b1cee455,Nonfiction,https://books.toscrape.com/media/cache/fd/26/fd264a20852bbecf647475d968ac0409.jpg,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
"Unstuffed: Decluttering Your Home, Mind, and Soul",,In stock (3 available),b830685072fa871f,Nonfiction,https://books.toscrape.com/media/cache/68/2d/682d1c7c8aa1010bd138203ae9d2d10b.jpg,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
Harry Potter and the Half-Blood Prince (Harry Potter #6),,In stock (4 available),73f4f87dd936ee5c,Fantasy,https://books.toscrape.com/media/cache/06/ee/06ee91950f111a29d18bccb0c3418fb4.jpg,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
Harry Potter and the Chamber of Secrets (Harry Potter #2),,In stock (4 available),c7c4f55b7321cba7,Fantasy,https://books.toscrape.com/media/cache/9e/3c/9e3c81f9694c5832a24bf590c2a0b610.jpg,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
Soldier (Talon #3),,In stock (3 available),feaaae90514eb2ac,Fantasy,https://books.toscrape.com/media/cache/79/15/7915bf4c3d1a2f7fd39c4edff580e91f.jpg,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
The Rose & the Dagger (The Wrath and the Dawn #2),,In stock (3 available),322a9e34d87f54b1,Fantasy,https://books.toscrape.com/media/cache/a9/b6/a9b62c069312790dd2d408b0b57a2976.jpg,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
"Exit, Pursued by a Bear",,In stock (11 available),c65c25d990fc7025,Young Adult,https://books.toscrape.com/media/cache/fc/8c/fc8c996d0976a29c5c37bc11923a02f1.jpg,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
Under the Banner of Heaven: A Story of Violent Faith,,In stock (3 available),599a4f98bb193368,Nonfiction,https://books.toscrape.com/media/cache/0a/44/0a44a38a50b7d61facccae446cf30630.jpg,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",,In stock (3 available),91eb9605998a7c03,Sequential Art,https://books.toscrape.com/media/cache/df/96/df96b9a9739d2421620bfb3622f3c2d0.jpg,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
"Fruits Basket, Vol. 4 (Fruits Basket #4)",,In stock (4 available),8fff1084aa085a13,Sequential Art,https://books.toscrape.com/media/cache/77/0b/770bf7bcb38eaacc6a9392dd0b7af1e4.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",,In stock (3 available),a33ed2e6068df53e,Sequential Art,https://books.toscrape.com/media/cache/33/cb/33cb44fb2984e4d09dc2263c50b36927.jpg,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
"Saga, Volume 3 (Saga (Collected Editions) #3)",,In stock (3 available),7b870bf85d01c2dc,Sequential Art,https://books.toscrape.com/media/cache/55/89/5589eb7a8127d04add1c4205186d91d4.jpg,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
The Shadow Hero (The Shadow Hero),,In stock (15 available),d6361d16212664ed,Sequential Art,https://books.toscrape.com/media/cache/c3/d2/c3d2356443efca9bcad78eba8d249fc1.jpg,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),,In stock (3 available),9707989a439757b4,Sequential Art,https://books.toscrape.com/media/cache/1b/8b/1b8b733db667fc3a7bbca0d65fa078f1.jpg,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
Persepolis: The Story of a Childhood (Persepolis #1-2),,In stock (3 available),cb62418129b864a3,Sequential Art,https://books.toscrape.com/media/cache/9d/5f/9d5f4a231a2ee898ed76f603b3e40163.jpg,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
If I Run (If I Run #1),,In stock (3 available),61569d12d4ae7161,Christian Fiction,https://books.toscrape.com/media/cache/54/17/54179d9af49616b1ef35a0bb23294b14.jpg,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
Don't Forget Steven,,In stock (9 available),e845d305f64154f1,Young Adult,https://books.toscrape.com/media/cache/0e/ea/0eea83f8c3d5d3bf8538f046e2a4c67d.jpg,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",,In stock (9 available),ee6c67859d70186b,Default,https://books.toscrape.com/media/cache/61/7b/617bd5deaa5ea47ae717cb81c9a81ce8.jpg,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
The Raven Boys (The Raven Cycle #1),,In stock (5 available),e0b3a679b83caccc,Fantasy,https://books.toscrape.com/media/cache/68/b0/68b05bbf33c6b8e2914f35ad14a0d2d8.jpg,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
Modern Day Fables,,In stock (9 available),6baac632f7711e26,Default,https://books.toscrape.com/media/cache/53/da/53da160806b4854283b4477e5bf79522.jpg,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html
The Alien Club,,In stock (9 available),e77594ece9b9d1fe,Young Adult,https://books.toscrape.com/media/cache/15/7c/157c526f6978d80e039e1362ae898fc8.jpg,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
The Flowers Lied,,In stock (9 available),33396269bcce166f,Default,https://books.toscrape.com/media/cache/55/c8/55c84e8714aa026c409ac63dc2a01434.jpg,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",,In stock (9 available),ca74f2e3c35a3e77,Science,https://books.toscrape.com/media/cache/b2/5a/b25a722c3bab8b311454bc251a75334a.jpg,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
The False Prince (The Ascendance Trilogy #1),,In stock (5 available),a2a9f76339d21ab1,Fantasy,https://books.toscrape.com/media/cache/36/b1/36b1333456d4c6b28e90d1157d37bc0e.jpg,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,,In stock (5 available),759ee7d059b1beb8,Nonfiction,https://books.toscrape.com/media/cache/be/98/be98641184d97b2fad1bc6c90c571b80.jpg,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html
The New Brand You: Your New Image Makes the Sale for You,,In stock (9 available),4b50fb1359ebf35d,Default,https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
A Feast for Crows (A Song of Ice and Fire #4),,In stock (5 available),f2c8f4b4c94d5c5c,Fantasy,https://books.toscrape.com/media/cache/6f/b7/6fb724034c86041a52b247ae53613413.jpg,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
My Mother Was Nuts,,In stock (5 available),a4ce39a3720cd679,Nonfiction,https://books.toscrape.com/media/cache/65/67/6567e9868a3d1196f32c063c0f73ea01.jpg,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
Tell the Wind and Fire,,In stock (5 available),84126312e2431a09,Fantasy,https://books.toscrape.com/media/cache/bf/77/bf77b0c1f1bda1cd7297325066a7f337.jpg,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,,In stock (5 available),1dba84766a5e87b8,Nonfiction,https://books.toscrape.com/media/cache/5d/62/5d62099546e3889ad385b13c62bc8874.jpg,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
The Demonists (Demonist #1),,In stock (4 available),ff2dffba388d9922,Fantasy,https://books.toscrape.com/media/cache/be/f8/bef8aac75369fc2211515cd4c76d3518.jpg,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
"Fruits Basket, Vol. 7 (Fruits Basket #7)",,In stock (7 available),de6d7645f192d517,Sequential Art,https://books.toscrape.com/media/cache/c3/36/c3366ab246bf5e4baec15cdf55915b69.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html
"Fruits Basket, Vol. 5 (Fruits Basket #5)",,In stock (5 available),3fd83dcf37bf1bc0,Sequential Art,https://books.toscrape.com/media/cache/8e/25/8e259f84683adbaa30452df5aaa142b3.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
"Fruits Basket, Vol. 6 (Fruits Basket #6)",,In stock (6 available),97258f576d4bb672,Sequential Art,https://books.toscrape.com/media/cache/cd/b5/cdb5bd3a70cd857879120b4a90192bda.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",,In stock (6 available),6e06d0f00f6da20f,Sequential Art,https://books.toscrape.com/media/cache/c7/11/c7117547293ca3bb7a6a78e6603f2f8e.jpg,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",,In stock (4 available),df53c2948b32bde3,Sequential Art,https://books.toscrape.com/media/cache/20/99/20995345e7a87cdfb4503283ae991e84.jpg,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",,In stock (5 available),bcf567421c581f0a,Nonfiction,https://books.toscrape.com/media/cache/f2/c5/f2c56824a5aef38387350243762216eb.jpg,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
